"FUENTE"|"FECHA"|"PI_NCF"|"PI_NOMBRE"|"PI_RNC"|"PI_TOTAL"|"PI_EXONERACION"|"PI_PCT_LEY"|"PI_IVA"|"MONTO"
"PATEPALO"|20180303|"-"|"-"|"-"|9363.20|" -   "|731.50|1316.70|7315.00
"PATEPALO"|20180303|"-"|"-"|"-"|1615.69|" -   "|126.23|227.21|1262.25
"PATEPALO"|20180303|"-"|"-"|"-"|2011.33|" -   "|157.14|282.84|1571.35
"PATEPALO"|20180303|"-"|"-"|"-"|499.99|" -   "|39.06|70.31|390.62
"PATEPALO"|20180303|"-"|"-"|"-"|6406.66|" -   "|500.52|900.94|5005.20
"PATEPALO"|20180303|"-"|"-"|"-"|3564.80|" -   "|278.50|501.30|2785.00
"PATEPALO"|20180303|"-"|"-"|"-"|6969.60|" -   "|544.50|980.10|5445.00
"PATEPALO"|20180303|"-"|"-"|"-"|7852.80|" -   "|613.50|1104.30|6135.00
"PATEPALO"|20180304|"-"|"-"|"-"|1703.62|" -   "|133.10|239.57|1330.95
"PATEPALO"|20180304|"-"|"-"|"-"|21676.80|" -   "|1693.50|3048.30|16935.00
"PATEPALO"|20180304|"-"|"-"|"-"|1011.20|" -   "|79.00|142.20|790.00
"PATEPALO"|20180304|"-"|"-"|"-"|4300.80|" -   "|336.00|604.80|3360.00
"PATEPALO"|20180304|"-"|"-"|"-"|6342.40|" -   "|495.50|891.90|4955.00
"PATEPALO"|20180304|"-"|"-"|"-"|4012.80|" -   "|313.50|564.30|3135.00
"PATEPALO"|20180304|"-"|"-"|"-"|4812.80|" -   "|376.00|676.80|3760.00
"PATEPALO"|20180304|"-"|"-"|"-"|7328.00|" -   "|572.50|1030.50|5725.00
"PATEPALO"|20180304|"-"|"-"|"-"|4121.60|" -   "|322.00|579.60|3220.00
"PATEPALO"|20180304|"-"|"-"|"-"|1299.20|" -   "|101.50|182.70|1015.00
"PATEPALO"|20180304|"-"|"-"|"-"|999.98|" -   "|78.12|140.62|781.24
"PATEPALO"|20180304|"-"|"-"|"-"|1280.00|" -   "|100.00|180.00|1000.00
"PATEPALO"|20180304|"-"|"-"|"-"|7667.20|" -   "|599.00|1078.20|5990.00
"PATEPALO"|20180304|"-"|"-"|"-"|22636.80|" -   "|1768.50|3183.30|17685.00
"PATEPALO"|20180304|"-"|"-"|"-"|4448.00|" -   "|347.50|625.50|3475.00
"PATEPALO"|20180304|"-"|"-"|"-"|12551.98|" -   "|980.62|1765.12|9806.24
"PATEPALO"|20180304|"-"|"-"|"-"|3750.80|" -   "|293.03|527.46|2930.31
"PATEPALO"|20180304|"-"|"-"|"-"|502.40|" -   "|39.25|70.65|392.50
"PATEPALO"|20180304|"-"|"-"|"-"|10465.15|" -   "|817.59|1471.66|8175.90
"PATEPALO"|20180304|"-"|"-"|"-"|3891.20|" -   "|304.00|547.20|3040.00
"PATEPALO"|20180304|"-"|"-"|"-"|27193.60|" -   "|2124.50|3824.10|21245.00
"PATEPALO"|20180304|"-"|"-"|"-"|1120.00|" -   "|87.50|157.50|875.00
"PATEPALO"|20180304|"-"|"-"|"-"|6189.99|" -   "|483.59|870.47|4835.93
"PATEPALO"|20180304|"-"|"-"|"-"|5337.60|" -   "|417.00|750.60|4170.00
"PATEPALO"|20180304|"-"|"-"|"-"|5529.60|" -   "|432.00|777.60|4320.00
"PATEPALO"|20180304|"-"|"-"|"-"|2310.80|" -   "|180.53|324.96|1805.31
"PATEPALO"|20180304|"-"|"-"|"-"|4084.39|" -   "|319.09|574.37|3190.93
"PATEPALO"|20180304|"-"|"-"|"-"|5717.58|" -   "|446.69|804.03|4466.86
"PATEPALO"|20180304|"-"|"-"|"-"|2080.00|" -   "|162.50|292.50|1625.00
"PATEPALO"|20180304|"-"|"-"|"-"|5273.60|" -   "|412.00|741.60|4120.00
"PATEPALO"|20180304|"-"|"-"|"-"|3988.78|" -   "|311.62|560.92|3116.24
"PATEPALO"|20180304|"-"|"-"|"-"|3590.40|" -   "|280.50|504.90|2805.00
"PATEPALO"|20180304|"-"|"-"|"-"|3360.79|" -   "|262.56|472.61|2625.62
"PATEPALO"|20180304|"-"|"-"|"-"|1030.40|" -   "|80.50|144.90|805.00
"PATEPALO"|20180304|"-"|"-"|"-"|10965.54|" -   "|856.68|1542.03|8566.83
"PATEPALO"|20180304|"-"|"-"|"-"|10790.40|" -   "|843.00|1517.40|8430.00
"PATEPALO"|20180304|"-"|"-"|"-"|4153.60|" -   "|324.50|584.10|3245.00
"PATEPALO"|20180304|"-"|"-"|"-"|2662.80|" -   "|208.03|374.46|2080.31
"PATEPALO"|20180304|"-"|"-"|"-"|3720.39|" -   "|290.66|523.18|2906.55
"PATEPALO"|20180304|"-"|"-"|"-"|2515.20|" -   "|196.50|353.70|1965.00
"PATEPALO"|20180304|"-"|"-"|"-"|4307.20|" -   "|336.50|605.70|3365.00
"PATEPALO"|20180304|"-"|"-"|"-"|8768.00|" -   "|685.00|1233.00|6850.00
"PATEPALO"|20180304|"-"|"-"|"-"|2074.00|" -   "|162.03|291.66|1620.31
"PATEPALO"|20180304|"-"|"-"|"-"|2451.20|" -   "|191.50|344.70|1915.00
"PATEPALO"|20180304|"-"|"-"|"-"|2233.60|" -   "|174.50|314.10|1745.00
"PATEPALO"|20180304|"-"|"-"|"-"|1812.39|" -   "|141.59|254.87|1415.93
"PATEPALO"|20180304|"-"|"-"|"-"|5198.38|" -   "|406.12|731.02|4061.24
"PATEPALO"|20180304|"-"|"-"|"-"|4339.33|" -   "|339.01|610.22|3390.10
"PATEPALO"|20180304|"-"|"-"|"-"|768.00|" -   "|60.00|108.00|600.00
"PATEPALO"|20180304|"-"|"-"|"-"|5651.20|" -   "|441.50|794.70|4415.00
"PATEPALO"|20180304|"-"|"-"|"-"|4955.84|" 810.96 "|450.53|810.96|3694.35
"PATEPALO"|20180304|"-"|"-"|"-"|6060.80|" -   "|473.50|852.30|4735.00
"PATEPALO"|20180304|"-"|"-"|"-"|6259.33|" -   "|489.01|880.22|4890.10
"PATEPALO"|20180304|"-"|"-"|"-"|1728.00|" -   "|135.00|243.00|1350.00
"PATEPALO"|20180304|"-"|"-"|"-"|22201.60|" -   "|1734.50|3122.10|17345.00
"PATEPALO"|20180304|"-"|"-"|"-"|9350.40|" -   "|730.50|1314.90|7305.00
"PATEPALO"|20180304|"-"|"-"|"-"|4243.20|" -   "|331.50|596.70|3315.00
"PATEPALO"|20180304|"-"|"-"|"-"|1324.80|" -   "|103.50|186.30|1035.00
"PATEPALO"|20180304|"-"|"-"|"-"|9062.40|" -   "|708.00|1274.40|7080.00
"PATEPALO"|20180304|"-"|"-"|"-"|4403.20|" -   "|344.00|619.20|3440.00
"PATEPALO"|20180304|"-"|"-"|"-"|2535.19|" -   "|198.06|356.51|1980.62
"PATEPALO"|20180304|"-"|"-"|"-"|204.80|" -   "|16.00|28.80|160.00
"PATEPALO"|20180304|"-"|"-"|"-"|7206.40|" -   "|563.00|1013.40|5630.00
"PATEPALO"|20180304|"-"|"-"|"-"|4352.00|" -   "|340.00|612.00|3400.00
"PATEPALO"|20180304|"-"|"-"|"-"|4006.40|" -   "|313.00|563.40|3130.00
"PATEPALO"|20180304|"-"|"-"|"-"|355.20|" -   "|27.75|49.95|277.50
"PATEPALO"|20180304|"-"|"-"|"-"|4589.59|" -   "|358.56|645.41|3585.62
"PATEPALO"|20180304|"-"|"-"|"-"|5580.93|" -   "|436.01|784.82|4360.10
"PATEPALO"|20180304|"-"|"-"|"-"|3814.40|" -   "|298.00|536.40|2980.00
"PATEPALO"|20180304|"-"|"-"|"-"|768.00|" -   "|60.00|108.00|600.00
"PATEPALO"|20180304|"-"|"-"|"-"|11720.78|" -   "|915.69|1648.23|9156.86
"PATEPALO"|20180304|"-"|"-"|"-"|505.60|" -   "|39.50|71.10|395.00
"PATEPALO"|20180304|"-"|"-"|"-"|531.20|" -   "|41.50|74.70|415.00
"PATEPALO"|20180304|"-"|"-"|"-"|3456.79|" -   "|270.06|486.11|2700.62
"PATEPALO"|20180304|"-"|"-"|"-"|7846.40|" -   "|613.00|1103.40|6130.00
"PATEPALO"|20180304|"-"|"-"|"-"|4378.88|" -   "|342.10|615.78|3421.00
"PATEPALO"|20180304|"-"|"-"|"-"|2572.80|" -   "|201.00|361.80|2010.00
"PATEPALO"|20180304|"-"|"-"|"-"|6048.00|" -   "|472.50|850.50|4725.00
"PATEPALO"|20180304|"-"|"-"|"-"|3520.00|" -   "|275.00|495.00|2750.00
"PATEPALO"|20180304|"-"|"-"|"-"|2304.00|" -   "|180.00|324.00|1800.00
"PATEPALO"|20180304|"-"|"-"|"-"|3642.00|" -   "|284.53|512.16|2845.31
"PATEPALO"|20180304|"-"|"-"|"-"|499.99|" -   "|39.06|70.31|390.62
"PATEPALO"|20180304|"-"|"-"|"-"|7904.00|" -   "|617.50|1111.50|6175.00
"PATEPALO"|20180304|"-"|"-"|"-"|640.00|" -   "|50.00|90.00|500.00
"PATEPALO"|20180304|"-"|"-"|"-"|12820.52|" -   "|1001.60|1802.89|10016.03
"PATEPALO"|20180304|"-"|"-"|"-"|4002.89|" -   "|312.73|562.91|3127.25
"PATEPALO"|20180304|"-"|"-"|"-"|3308.93|" -   "|258.51|465.32|2585.10
"PATEPALO"|20180304|"-"|"-"|"-"|7379.20|" -   "|576.50|1037.70|5765.00
"PATEPALO"|20180304|"-"|"-"|"-"|9472.00|" -   "|740.00|1332.00|7400.00
"PATEPALO"|20180304|"-"|"-"|"-"|12787.20|" -   "|999.00|1798.20|9990.00
"PATEPALO"|20180304|"-"|"-"|"-"|7751.98|" -   "|605.62|1090.12|6056.24
"PATEPALO"|20180304|"-"|"-"|"-"|3785.29|" -   "|295.73|532.31|2957.25
"PATEPALO"|20180304|"-"|"-"|"-"|5606.80|" -   "|438.03|788.46|4380.31
"PATEPALO"|20180304|"-"|"-"|"-"|9466.39|" -   "|739.56|1331.21|7395.62
"PATEPALO"|20180304|"-"|"-"|"-"|4474.39|" -   "|349.56|629.21|3495.62
"PATEPALO"|20180304|"-"|"-"|"-"|883.20|" -   "|69.00|124.20|690.00
"PATEPALO"|20180304|"-"|"-"|"-"|13103.18|" -   "|1023.69|1842.63|10236.86
"PATEPALO"|20180304|"-"|"-"|"-"|18387.20|" -   "|1436.50|2585.70|14365.00
"PATEPALO"|20180304|"-"|"-"|"-"|5401.60|" -   "|422.00|759.60|4220.00
"PATEPALO"|20180304|"-"|"-"|"-"|3431.04|" -   "|268.05|482.49|2680.50
"PATEPALO"|20180304|"-"|"-"|"-"|4454.40|" -   "|348.00|626.40|3480.00
"PATEPALO"|20180304|"-"|"-"|"-"|3175.19|" -   "|248.06|446.51|2480.62
"PATEPALO"|20180304|"-"|"-"|"-"|1529.60|" -   "|119.50|215.10|1195.00
"PATEPALO"|20180304|"-"|"-"|"-"|2483.99|" -   "|194.06|349.31|1940.62
"PATEPALO"|20180304|"-"|"-"|"-"|6483.20|" -   "|506.50|911.70|5065.00
"PATEPALO"|20180304|"-"|"-"|"-"|18272.00|" -   "|1427.50|2569.50|14275.00
"PATEPALO"|20180304|"-"|"-"|"-"|2579.20|" -   "|201.50|362.70|2015.00
"PATEPALO"|20180304|"-"|"-"|"-"|7187.20|" -   "|561.50|1010.70|5615.00
"PATEPALO"|20180304|"-"|"-"|"-"|924.80|" -   "|72.25|130.05|722.50
"PATEPALO"|20180304|"-"|"-"|"-"|4230.40|" -   "|330.50|594.90|3305.00
"PATEPALO"|20180304|"-"|"-"|"-"|9244.78|" -   "|722.25|1300.05|7222.48
"PATEPALO"|20180304|"-"|"-"|"-"|1523.20|" -   "|119.00|214.20|1190.00
"PATEPALO"|20180304|"-"|"-"|"-"|294.40|" -   "|23.00|41.40|230.00
"PATEPALO"|20180304|"-"|"-"|"-"|13146.24|" -   "|1027.05|1848.69|10270.50
"PATEPALO"|20180304|"-"|"-"|"-"|5408.40|" -   "|422.53|760.56|4225.31
"PATEPALO"|20180304|"-"|"-"|"-"|11805.13|" -   "|922.28|1660.10|9222.75
"PATEPALO"|20180304|"-"|"-"|"-"|4948.35|" -   "|386.59|695.86|3865.90
"PATEPALO"|20180304|"-"|"-"|"-"|8597.72|" -   "|671.70|1209.05|6716.97
"PATEPALO"|20180305|"-"|"-"|"-"|4602.00|" -   "|359.53|647.16|3595.31
"PATEPALO"|20180305|"-"|"-"|"-"|3846.40|" -   "|300.50|540.90|3005.00
"PATEPALO"|20180305|"-"|"-"|"-"|7328.00|" -   "|572.50|1030.50|5725.00
"PATEPALO"|20180305|"-"|"-"|"-"|691.20|" -   "|54.00|97.20|540.00
"PATEPALO"|20180305|"-"|"-"|"-"|1248.00|" -   "|97.50|175.50|975.00
"PATEPALO"|20180305|"-"|"-"|"-"|17184.79|" -   "|1342.56|2416.61|13425.62
"PATEPALO"|20180305|"-"|"-"|"-"|838.40|" -   "|65.50|117.90|655.00
"PATEPALO"|20180305|"-"|"-"|"-"|1913.60|" -   "|149.50|269.10|1495.00
"PATEPALO"|20180305|"-"|"-"|"-"|3603.20|" -   "|281.50|506.70|2815.00
"PATEPALO"|20180305|"-"|"-"|"-"|14201.60|" -   "|1109.50|1997.10|11095.00
"PATEPALO"|20180305|"-"|"-"|"-"|23643.18|" -   "|1847.12|3324.82|18471.24
"PATEPALO"|20180305|"-"|"-"|"-"|749.99|" -   "|58.59|105.47|585.93
"PATEPALO"|20180305|"-"|"-"|"-"|4736.00|" -   "|370.00|666.00|3700.00
"PATEPALO"|20180305|"-"|"-"|"-"|8941.20|" -   "|698.53|1257.36|6985.31
"PATEPALO"|20180305|"-"|"-"|"-"|4802.38|" -   "|375.19|675.33|3751.86
"PATEPALO"|20180305|"-"|"-"|"-"|5063.55|" -   "|395.59|712.06|3955.90
"PATEPALO"|20180305|"-"|"-"|"-"|2291.60|" -   "|179.03|322.26|1790.31
"PATEPALO"|20180305|"-"|"-"|"-"|6701.20|" -   "|523.53|942.36|5235.31
"PATEPALO"|20180305|"-"|"-"|"-"|1274.88|" -   "|99.60|179.28|996.00
"PATEPALO"|20180305|"-"|"-"|"-"|8334.72|" -   "|651.15|1172.07|6511.50
"PATEPALO"|20180305|"-"|"-"|"-"|7276.80|" -   "|568.50|1023.30|5685.00
"PATEPALO"|20180305|"-"|"-"|"-"|3884.80|" -   "|303.50|546.30|3035.00
"PATEPALO"|20180305|"-"|"-"|"-"|3936.79|" -   "|307.56|553.61|3075.62
"PATEPALO"|20180305|"-"|"-"|"-"|6310.40|" -   "|493.00|887.40|4930.00
"PATEPALO"|20180305|"-"|"-"|"-"|8192.00|" -   "|640.00|1152.00|6400.00
"PATEPALO"|20180305|"-"|"-"|"-"|5171.20|" -   "|404.00|727.20|4040.00
"PATEPALO"|20180305|"-"|"-"|"-"|3571.20|" -   "|279.00|502.20|2790.00
"PATEPALO"|20180305|"-"|"-"|"-"|18497.58|" -   "|1445.12|2601.22|14451.24
"PATEPALO"|20180305|"-"|"-"|"-"|2944.00|" -   "|230.00|414.00|2300.00
"PATEPALO"|20180305|"-"|"-"|"-"|4006.80|" -   "|313.03|563.46|3130.31
"PATEPALO"|20180305|"-"|"-"|"-"|16769.43|" -   "|1310.11|2358.20|13101.12
"PATEPALO"|20180305|"-"|"-"|"-"|2496.00|" -   "|195.00|351.00|1950.00
"PATEPALO"|20180305|"-"|"-"|"-"|2163.20|" -   "|169.00|304.20|1690.00
"PATEPALO"|20180305|"-"|"-"|"-"|2035.20|" -   "|159.00|286.20|1590.00
"PATEPALO"|20180305|"-"|"-"|"-"|4896.00|" -   "|382.50|688.50|3825.00
"PATEPALO"|20180305|"-"|"-"|"-"|4035.28|" -   "|315.26|567.46|3152.56
"PATEPALO"|20180305|"-"|"-"|"-"|4601.60|" -   "|359.50|647.10|3595.00
"PATEPALO"|20180305|"-"|"-"|"-"|4672.40|" -   "|365.03|657.06|3650.31
"PATEPALO"|20180305|"-"|"-"|"-"|11481.60|" -   "|897.00|1614.60|8970.00
"PATEPALO"|20180305|"-"|"-"|"-"|1741.20|" -   "|136.03|244.86|1360.31
"PATEPALO"|20180305|"-"|"-"|"-"|4294.40|" -   "|335.50|603.90|3355.00
"PATEPALO"|20180305|"-"|"-"|"-"|5946.00|" -   "|464.53|836.16|4645.31
"PATEPALO"|20180305|"-"|"-"|"-"|92256.40|" -   "|7207.53|12973.56|72075.31
"PATEPALO"|20180305|"-"|"-"|"-"|3116.80|" -   "|243.50|438.30|2435.00
"PATEPALO"|20180305|"-"|"-"|"-"|7916.80|" -   "|618.50|1113.30|6185.00
"PATEPALO"|20180305|"-"|"-"|"-"|7994.39|" -   "|624.56|1124.21|6245.62
"PATEPALO"|20180305|"-"|"-"|"-"|2694.40|" -   "|210.50|378.90|2105.00
"PATEPALO"|20180305|"-"|"-"|"-"|444.80|" -   "|34.75|62.55|347.50
"PATEPALO"|20180305|"-"|"-"|"-"|716.80|" -   "|56.00|100.80|560.00
"PATEPALO"|20180305|"-"|"-"|"-"|13395.20|" -   "|1046.50|1883.70|10465.00
"PATEPALO"|20180305|"-"|"-"|"-"|1152.00|" -   "|90.00|162.00|900.00
"PATEPALO"|20180305|"-"|"-"|"-"|19225.60|" -   "|1502.00|2703.60|15020.00
"PATEPALO"|20180305|"-"|"-"|"-"|4051.20|" -   "|316.50|569.70|3165.00
"PATEPALO"|20180305|"-"|"-"|"-"|3187.20|" -   "|249.00|448.20|2490.00
"PATEPALO"|20180305|"-"|"-"|"-"|6502.40|" -   "|508.00|914.40|5080.00
"PATEPALO"|20180305|"-"|"-"|"-"|5338.18|" -   "|417.05|750.68|4170.45
"PATEPALO"|20180305|"-"|"-"|"-"|5836.80|" -   "|456.00|820.80|4560.00
"PATEPALO"|20180305|"-"|"-"|"-"|7098.39|" -   "|554.56|998.21|5545.62
"PATEPALO"|20180305|"-"|"-"|"-"|1689.60|" -   "|132.00|237.60|1320.00
"PATEPALO"|20180305|"-"|"-"|"-"|960.00|" -   "|75.00|135.00|750.00
"PATEPALO"|20180305|"-"|"-"|"-"|16914.66|" 2,767.85 "|1537.70|2767.85|12609.11
"PATEPALO"|20180305|"-"|"-"|"-"|294.40|" -   "|23.00|41.40|230.00
"PATEPALO"|20180305|"-"|"-"|"-"|1177.60|" -   "|92.00|165.60|920.00
"PATEPALO"|20180305|"-"|"-"|"-"|3008.13|" -   "|235.01|423.02|2350.10
"PATEPALO"|20180305|"-"|"-"|"-"|1145.60|" -   "|89.50|161.10|895.00
"PATEPALO"|20180306|"-"|"-"|"-"|13465.60|" -   "|1052.00|1893.60|10520.00
"PATEPALO"|20180306|"-"|"-"|"-"|3514.39|" -   "|274.56|494.21|2745.62
"PATEPALO"|20180306|"-"|"-"|"-"|1382.40|" -   "|108.00|194.40|1080.00
"PATEPALO"|20180306|"-"|"-"|"-"|4556.80|" -   "|356.00|640.80|3560.00
"PATEPALO"|20180306|"-"|"-"|"-"|2278.80|" -   "|178.03|320.46|1780.31
"PATEPALO"|20180306|"-"|"-"|"-"|1542.40|" -   "|120.50|216.90|1205.00
"PATEPALO"|20180306|"-"|"-"|"-"|11321.60|" -   "|884.50|1592.10|8845.00
"PATEPALO"|20180306|"-"|"-"|"-"|6188.80|" -   "|483.50|870.30|4835.00
"PATEPALO"|20180306|"-"|"-"|"-"|537.60|" -   "|42.00|75.60|420.00
"PATEPALO"|20180306|"-"|"-"|"-"|6355.20|" -   "|496.50|893.70|4965.00
"PATEPALO"|20180306|"-"|"-"|"-"|5644.80|" -   "|441.00|793.80|4410.00
"PATEPALO"|20180306|"-"|"-"|"-"|6892.80|" -   "|538.50|969.30|5385.00
"PATEPALO"|20180306|"-"|"-"|"-"|992.00|" -   "|77.50|139.50|775.00
"PATEPALO"|20180306|"-"|"-"|"-"|10209.19|" -   "|797.59|1435.67|7975.93
"PATEPALO"|20180306|"-"|"-"|"-"|9262.38|" -   "|723.62|1302.52|7236.24
"PATEPALO"|20180306|"-"|"-"|"-"|3718.40|" -   "|290.50|522.90|2905.00
"PATEPALO"|20180306|"-"|"-"|"-"|1600.00|" -   "|125.00|225.00|1250.00
"PATEPALO"|20180306|"-"|"-"|"-"|2785.28|" -   "|217.60|391.68|2176.00
"PATEPALO"|20180306|"-"|"-"|"-"|15900.38|" -   "|1242.22|2235.99|12422.17
"PATEPALO"|20180306|"-"|"-"|"-"|4270.23|" -   "|333.61|600.50|3336.12
"PATEPALO"|20180306|"-"|"-"|"-"|4077.99|" -   "|318.59|573.47|3185.93
"PATEPALO"|20180306|"-"|"-"|"-"|4142.08|" -   "|323.60|582.48|3236.00
"PATEPALO"|20180306|"-"|"-"|"-"|250.00|" -   "|19.53|35.16|195.31
"PATEPALO"|20180306|"-"|"-"|"-"|16099.57|" -   "|1257.78|2264.00|12577.79
"PATEPALO"|20180306|"-"|"-"|"-"|1133.59|" -   "|88.56|159.41|885.62
"PATEPALO"|20180306|"-"|"-"|"-"|429.20|" -   "|33.53|60.36|335.31
"PATEPALO"|20180306|"-"|"-"|"-"|499.99|" -   "|39.06|70.31|390.62
"PATEPALO"|20180306|"-"|"-"|"-"|89.60|" -   "|7.00|12.60|70.00
"PATEPALO"|20180306|"-"|"-"|"-"|2458.39|" -   "|192.06|345.71|1920.62
"PATEPALO"|20180306|"-"|"-"|"-"|4571.18|" -   "|357.12|642.82|3571.24
"PATEPALO"|20180306|"-"|"-"|"-"|7105.43|" -   "|555.11|999.20|5551.12
"PATEPALO"|20180306|"-"|"-"|"-"|9754.39|" -   "|762.06|1371.71|7620.62
"PATEPALO"|20180306|"-"|"-"|"-"|2796.80|" -   "|218.50|393.30|2185.00
"PATEPALO"|20180306|"-"|"-"|"-"|5529.60|" -   "|432.00|777.60|4320.00
"PATEPALO"|20180306|"-"|"-"|"-"|4122.79|" -   "|322.09|579.77|3220.93
"PATEPALO"|20180306|"-"|"-"|"-"|3297.22|" -   "|257.60|463.67|2575.95
"PATEPALO"|20180306|"-"|"-"|"-"|8460.80|" -   "|661.00|1189.80|6610.00
"PATEPALO"|20180306|"-"|"-"|"-"|11853.84|" -   "|926.08|1666.95|9260.81
"PATEPALO"|20180306|"-"|"-"|"-"|2803.20|" -   "|219.00|394.20|2190.00
"PATEPALO"|20180306|"-"|"-"|"-"|5824.13|" -   "|455.01|819.02|4550.10
"PATEPALO"|20180306|"-"|"-"|"-"|12454.40|" -   "|973.00|1751.40|9730.00
"PATEPALO"|20180306|"-"|"-"|"-"|4655.98|" -   "|363.75|654.75|3637.48
"PATEPALO"|20180306|"-"|"-"|"-"|499.99|" -   "|39.06|70.31|390.62
"PATEPALO"|20180306|"-"|"-"|"-"|9734.53|" -   "|760.51|1368.92|7605.10
"PATEPALO"|20180306|"-"|"-"|"-"|3156.39|" -   "|246.59|443.87|2465.93
"PATEPALO"|20180306|"-"|"-"|"-"|6137.60|" -   "|479.50|863.10|4795.00
"PATEPALO"|20180306|"-"|"-"|"-"|7171.20|" -   "|560.25|1008.45|5602.50
"PATEPALO"|20180306|"-"|"-"|"-"|16406.40|" -   "|1281.75|2307.15|12817.50
"PATEPALO"|20180306|"-"|"-"|"-"|5235.20|" -   "|409.00|736.20|4090.00
"PATEPALO"|20180306|"-"|"-"|"-"|6278.40|" -   "|490.50|882.90|4905.00
"PATEPALO"|20180306|"-"|"-"|"-"|6003.20|" -   "|469.00|844.20|4690.00
"PATEPALO"|20180306|"-"|"-"|"-"|5427.20|" -   "|424.00|763.20|4240.00
"PATEPALO"|20180306|"-"|"-"|"-"|4876.80|" -   "|381.00|685.80|3810.00
"PATEPALO"|20180306|"-"|"-"|"-"|3500.80|" -   "|273.50|492.30|2735.00
"PATEPALO"|20180306|"-"|"-"|"-"|5932.80|" -   "|463.50|834.30|4635.00
"PATEPALO"|20180306|"-"|"-"|"-"|6796.93|" -   "|531.01|955.82|5310.10
"PATEPALO"|20180306|"-"|"-"|"-"|2202.00|" -   "|172.03|309.66|1720.31
"PATEPALO"|20180306|"-"|"-"|"-"|4999.19|" -   "|390.56|703.01|3905.62
"PATEPALO"|20180306|"-"|"-"|"-"|3379.99|" -   "|264.06|475.31|2640.62
"PATEPALO"|20180306|"-"|"-"|"-"|1715.99|" -   "|134.06|241.31|1340.62
"PATEPALO"|20180306|"-"|"-"|"-"|12582.40|" -   "|983.00|1769.40|9830.00
"PATEPALO"|20180306|"-"|"-"|"-"|3404.80|" -   "|266.00|478.80|2660.00
"PATEPALO"|20180306|"-"|"-"|"-"|4192.00|" -   "|327.50|589.50|3275.00
"PATEPALO"|20180306|"-"|"-"|"-"|8800.00|" -   "|687.50|1237.50|6875.00
"PATEPALO"|20180306|"-"|"-"|"-"|42617.60|" -   "|3329.50|5993.10|33295.00
"PATEPALO"|20180306|"-"|"-"|"-"|10739.20|" -   "|839.00|1510.20|8390.00
"PATEPALO"|20180306|"-"|"-"|"-"|6894.08|" -   "|538.60|969.48|5386.00
"PATEPALO"|20180306|"-"|"-"|"-"|3808.00|" -   "|297.50|535.50|2975.00
"PATEPALO"|20180306|"-"|"-"|"-"|5914.18|" -   "|462.05|831.68|4620.45
"PATEPALO"|20180306|"-"|"-"|"-"|1945.60|" -   "|152.00|273.60|1520.00
"PATEPALO"|20180306|"-"|"-"|"-"|2448.00|" -   "|191.25|344.25|1912.50
"PATEPALO"|20180306|"-"|"-"|"-"|3168.40|" -   "|247.53|445.56|2475.31
"PATEPALO"|20180306|"-"|"-"|"-"|23787.56|" -   "|1858.40|3345.13|18584.03
"PATEPALO"|20180306|"-"|"-"|"-"|3910.40|" -   "|305.50|549.90|3055.00
"PATEPALO"|20180306|"-"|"-"|"-"|2931.20|" -   "|229.00|412.20|2290.00
"PATEPALO"|20180306|"-"|"-"|"-"|3514.39|" -   "|274.56|494.21|2745.62
"PATEPALO"|20180306|"-"|"-"|"-"|9530.39|" -   "|744.56|1340.21|7445.62
"PATEPALO"|20180306|"-"|"-"|"-"|2413.59|" -   "|188.56|339.41|1885.62
"PATEPALO"|20180306|"-"|"-"|"-"|21817.60|" -   "|1704.50|3068.10|17045.00
"PATEPALO"|20180306|"-"|"-"|"-"|4908.80|" -   "|383.50|690.30|3835.00
"PATEPALO"|20180306|"-"|"-"|"-"|3213.38|" -   "|251.05|451.88|2510.45
"PATEPALO"|20180306|"-"|"-"|"-"|7270.55|" -   "|568.01|1022.42|5680.12
"PATEPALO"|20180306|"-"|"-"|"-"|1472.00|" -   "|115.00|207.00|1150.00
"PATEPALO"|20180306|"-"|"-"|"-"|18659.14|" -   "|1457.75|2623.94|14577.45
"PATEPALO"|20180307|"-"|"-"|"-"|6432.00|" -   "|502.50|904.50|5025.00
"PATEPALO"|20180307|"-"|"-"|"-"|1536.00|" -   "|120.00|216.00|1200.00
"PATEPALO"|20180307|"-"|"-"|"-"|999.98|" -   "|78.12|140.62|781.24
"PATEPALO"|20180307|"-"|"-"|"-"|2390.09|" -   "|186.73|336.11|1867.25
"PATEPALO"|20180307|"-"|"-"|"-"|11091.20|" -   "|866.50|1559.70|8665.00
"PATEPALO"|20180307|"-"|"-"|"-"|3705.60|" -   "|289.50|521.10|2895.00
"PATEPALO"|20180307|"-"|"-"|"-"|550.40|" -   "|43.00|77.40|430.00
"PATEPALO"|20180307|"-"|"-"|"-"|1920.00|" -   "|150.00|270.00|1500.00
"PATEPALO"|20180307|"-"|"-"|"-"|2336.00|" -   "|182.50|328.50|1825.00
"PATEPALO"|20180307|"-"|"-"|"-"|11833.60|" -   "|924.50|1664.10|9245.00
"PATEPALO"|20180307|"-"|"-"|"-"|3021.59|" -   "|236.06|424.91|2360.62
"PATEPALO"|20180307|"-"|"-"|"-"|2727.19|" -   "|213.06|383.51|2130.62
"PATEPALO"|20180307|"-"|"-"|"-"|5446.40|" -   "|425.50|765.90|4255.00
