,FUENTE,FECHA,PI_NCF,PI_NOMBRE,PI_RNC,PI_TOTAL,PI_EXONERACION,PI_PCT_LEY,PI_IVA,MONTO,MG_RNC,MG_NUMERO,MG_IMPUESTO,CHCK_1,DIFF
728,PATEPALO,20180317,-,-,-,"2,995.20", -   ,234.00,421.20,"2,340.00",0,A010010010200209378,421.20,"2,340.00",0
729,PATEPALO,20180317,-,-,-,"6,380.80", -   ,498.50,897.30,"4,985.00",0,A010010010200209379,897.30,"4,985.00",0
730,PATEPALO,20180317,-,-,-,819.20, -   ,64.00,115.20,640.00,0,A010010010200209380,115.20,640.00,0
731,PATEPALO,20180317,-,-,-,"9,734.40", -   ,760.50,"1,368.90","7,605.00",0,A010010010200209381,"1,368.90","7,605.00",0
732,PATEPALO,20180317,-,-,-,857.60, -   ,67.00,120.60,670.00,0,A010010010200209382,120.60,670.00,0
733,PATEPALO,20180317,-,-,-,857.60, -   ,67.00,120.60,670.00,0,A010010010200209410,120.60,670.00,0
734,PATEPALO,20180317,-,-,-,857.60, -   ,67.00,120.60,670.00,0,A010010010200209382,120.60,670.00,0
735,PATEPALO,20180317,-,-,-,857.60, -   ,67.00,120.60,670.00,0,A010010010200209410,120.60,670.00,0
736,PATEPALO,20180317,-,-,-,"4,727.17", -   ,369.31,664.76,"3,693.10",0,A010010010200209393,664.76,"3,693.10",0
737,PATEPALO,20180317,-,-,-,"3,942.40", -   ,308.00,554.40,"3,080.00",0,A010010010200209394,554.40,"3,080.00",0
738,PATEPALO,20180317,-,-,-,"13,818.79", -   ,"1,079.59","1,943.27","10,795.93",0,A010010010200209395,"1,943.27","10,795.93",0
739,PATEPALO,20180317,-,-,-,"7,456.00", -   ,582.50,"1,048.50","5,825.00",0,A010010010200209396,"1,048.50","5,825.00",0
740,PATEPALO,20180317,-,-,-,"1,228.80", -   ,96.00,172.80,960.00,0,A010010010200209397,172.80,960.00,0
741,PATEPALO,20180317,-,-,-,"2,835.20", -   ,221.50,398.70,"2,215.00",0,A010010010200209398,398.70,"2,215.00",0
742,PATEPALO,20180317,-,-,-,"2,867.20", -   ,224.00,403.20,"2,240.00",0,A010010010200209414,403.20,"2,240.00",0
743,PATEPALO,20180317,-,-,-,"2,867.20", -   ,224.00,403.20,"2,240.00",0,A010010010200209414,403.20,"2,240.00",0
744,PATEPALO,20180317,-,-,-,"6,150.40", -   ,480.50,864.90,"4,805.00",0,A010010010200209399,864.90,"4,805.00",0
745,PATEPALO,20180317,-,-,-,"1,452.80", -   ,113.50,204.30,"1,135.00",0,A010010010200209428,204.30,"1,135.00",0
746,PATEPALO,20180317,-,-,-,"1,452.80", -   ,113.50,204.30,"1,135.00",0,A010010010200209428,204.30,"1,135.00",0
747,PATEPALO,20180317,-,-,-,"4,262.40", -   ,333.00,599.40,"3,330.00",0,A010010010200209400,599.40,"3,330.00",0
748,PATEPALO,20180317,-,-,-,"72,061.96", -   ,"5,629.84","10,133.71","56,298.41",0,A010010010200209401,"10,133.71","56,298.41",0
749,PATEPALO,20180317,-,-,-,"4,301.20", -   ,336.03,604.86,"3,360.31",0,A010010010200209402,604.86,"3,360.31",0
750,PATEPALO,20180317,-,-,-,"4,301.20", -   ,336.03,604.86,"3,360.31",0,A010010010200209403,604.86,"3,360.31",0
751,PATEPALO,20180317,-,-,-,"1,932.80", -   ,151.00,271.80,"1,510.00",0,A010010010200209404,271.80,"1,510.00",0
752,PATEPALO,20180317,-,-,-,"3,943.19", -   ,308.06,554.51,"3,080.62",0,A010010010200209405,554.51,"3,080.62",0
753,PATEPALO,20180317,-,-,-,"1,498.79", -   ,117.09,210.77,"1,170.93",40221222553,A010010010100029858,210.77,"1,170.93",0
754,PATEPALO,20180317,-,-,-,"32,448.00", -   ,"2,535.00","4,563.00","25,350.00",0,A010010010200209406,"4,563.00","25,350.00",0
755,PATEPALO,20180317,-,-,-,934.40, -   ,73.00,131.40,730.00,0,A010010010200209407,131.40,730.00,0
756,PATEPALO,20180317,-,-,-,448.00, -   ,35.00,63.00,350.00,0,A010010010200209408,63.00,350.00,0
757,PATEPALO,20180317,-,-,-,448.00, -   ,35.00,63.00,350.00,0,A010010010200209412,63.00,350.00,0
758,PATEPALO,20180317,-,-,-,448.00, -   ,35.00,63.00,350.00,0,A010010010200209408,63.00,350.00,0
759,PATEPALO,20180317,-,-,-,448.00, -   ,35.00,63.00,350.00,0,A010010010200209412,63.00,350.00,0
760,PATEPALO,20180317,-,-,-,486.40, -   ,38.00,68.40,380.00,0,A010010010200209409,68.40,380.00,0
761,PATEPALO,20180317,-,-,-,352.00, -   ,27.50,49.50,275.00,0,A010010010200209411,49.50,275.00,0
762,PATEPALO,20180317,-,-,-,409.60, -   ,32.00,57.60,320.00,0,A010010010200209413,57.60,320.00,0
763,PATEPALO,20180317,-,-,-,"10,118.40", -   ,790.50,"1,422.90","7,905.00",0,A010010010200209415,"1,422.90","7,905.00",0
764,PATEPALO,20180317,-,-,-,256.00, -   ,20.00,36.00,200.00,0,A010010010200209416,36.00,200.00,0
765,PATEPALO,20180317,-,-,-,"9,740.80", -   ,761.00,"1,369.80","7,610.00",0,A010010010200209417,"1,369.80","7,610.00",0
766,PATEPALO,20180317,-,-,-,"6,566.53", -   ,513.01,923.42,"5,130.10",0,A010010010200209419,923.42,"5,130.10",0
767,PATEPALO,20180317,-,-,-,"1,069.99", -   ,83.59,150.47,835.93,0,A010010010200209418,150.47,835.93,0
768,PATEPALO,20180317,-,-,-,"3,699.20", -   ,289.00,520.20,"2,890.00",1000226504,A010010010100029859,520.20,"2,890.00",0
769,PATEPALO,20180317,-,-,-,"1,704.78", -   ,133.19,239.73,"1,331.86",0,A010010010200209420,239.73,"1,331.86",0
770,PATEPALO,20180317,-,-,-,"9,888.13", -   ,772.51,"1,390.52","7,725.10",0,A010010010200209421,"1,390.52","7,725.10",0
771,PATEPALO,20180317,-,-,-,"1,523.60", -   ,119.03,214.26,"1,190.31",0,A010010010200209422,214.26,"1,190.31",0
772,PATEPALO,20180317,-,-,-,"5,235.20", -   ,409.00,736.20,"4,090.00",0,A010010010200209423,736.20,"4,090.00",0
773,PATEPALO,20180317,-,-,-,588.80, -   ,46.00,82.80,460.00,0,A010010010200209424,82.80,460.00,0
774,PATEPALO,20180317,-,-,-,"9,211.59", -   ,719.66,"1,295.38","7,196.55",0,A010010010200209425,"1,295.38","7,196.55",0
775,PATEPALO,20180317,-,-,-,"2,093.20", -   ,163.53,294.36,"1,635.31",107225815,A010010010100029862,294.36,"1,635.31",0
776,PATEPALO,20180317,-,-,-,"3,865.60", -   ,302.00,543.60,"3,020.00",0,A010010010200209426,543.60,"3,020.00",0
777,PATEPALO,20180317,-,-,-,"3,866.00", -   ,302.03,543.66,"3,020.31",0,A010010010200209427,543.66,"3,020.31",0
778,PATEPALO,20180317,-,-,-,"5,574.40", -   ,435.50,783.90,"4,355.00",401010062,A010010011500000645,783.90,"4,355.00",0
779,PATEPALO,20180317,-,-,-,"18,508.80", -   ,"1,446.00","2,602.80","14,460.00",0,A010010010200209429,"2,602.80","14,460.00",0
780,PATEPALO,20180317,-,-,-,940.80, -   ,73.50,132.30,735.00,0,A010010010200209430,132.30,735.00,0
781,PATEPALO,20180317,-,-,-,"4,288.00", -   ,335.00,603.00,"3,350.00",0,A010010010200209432,603.00,"3,350.00",0
782,PATEPALO,20180317,-,-,-,"7,136.00", -   ,557.50,"1,003.50","5,575.00",111123518,A010010010100029863,"1,003.50","5,575.00",0
783,PATEPALO,20180317,-,-,-,"4,339.20", -   ,339.00,610.20,"3,390.00",101001402,A010010010100029864,610.20,"3,390.00",0
784,PATEPALO,20180317,-,-,-,"2,796.80", -   ,218.50,393.30,"2,185.00",0,A010010010200209434,393.30,"2,185.00",0
785,PATEPALO,20180317,-,-,-,"3,501.84", -   ,273.58,492.45,"2,735.81",117998765,A010010010100029865,492.45,"2,735.81",0
786,PATEPALO,20180317,-,-,-,"5,657.60", -   ,442.00,795.60,"4,420.00",0,A010010010200209435,795.60,"4,420.00",0
787,PATEPALO,20180317,-,-,-,"8,442.39", -   ,659.56,"1,187.21","6,595.62",0,A010010010200209433,"1,187.21","6,595.62",0
788,PATEPALO,20180317,-,-,-,"1,849.60", -   ,144.50,260.10,"1,445.00",0,A010010010200209437,260.10,"1,445.00",0
789,PATEPALO,20180317,-,-,-,"7,520.00", -   ,587.50,"1,057.50","5,875.00",0,A010010010200209436,"1,057.50","5,875.00",0
790,PATEPALO,20180317,-,-,-,"3,507.20", -   ,274.00,493.20,"2,740.00",0,A010010010200209438,493.20,"2,740.00",0
791,PATEPALO,20180317,-,-,-,506.00, -   ,39.53,71.16,395.31,0,A010010010200209389,71.16,395.31,0
792,PATEPALO,20180317,-,-,-,506.00, -   ,39.53,71.16,395.31,0,A010010010200209439,71.16,395.31,0
793,PATEPALO,20180317,-,-,-,"50,490.00", -   ,"3,944.53","7,100.16","39,445.31",0,A010010010200209440,"7,100.16","39,445.31",0
794,PATEPALO,20180317,-,-,-,"4,096.00", -   ,320.00,576.00,"3,200.00",0,A010010010200209441,576.00,"3,200.00",0
795,PATEPALO,20180317,-,-,-,"5,523.20", -   ,431.50,776.70,"4,315.00",0,A010010010200209442,776.70,"4,315.00",0
796,PATEPALO,20180317,-,-,-,"4,076.80", -   ,318.50,573.30,"3,185.00",0,A010010010200209443,573.30,"3,185.00",0
797,PATEPALO,20180317,-,-,-,"8,499.20", -   ,664.00,"1,195.20","6,640.00",0,A010010010200209444,"1,195.20","6,640.00",0
798,PATEPALO,20180317,-,-,-,"3,193.60", -   ,249.50,449.10,"2,495.00",0,A010010010200209445,449.10,"2,495.00",0
799,PATEPALO,20180317,-,-,-,"2,739.20", -   ,214.00,385.20,"2,140.00",0,A010010010200209446,385.20,"2,140.00",0
800,PATEPALO,20180317,-,-,-,"5,824.00", -   ,455.00,819.00,"4,550.00",130043817,A010010010100029866,819.00,"4,550.00",0
801,PATEPALO,20180317,-,-,-,"3,353.73", -   ,262.01,471.62,"2,620.10",0,A010010010200209447,471.62,"2,620.10",0
802,PATEPALO,20180317,-,-,-,"3,513.60", -   ,274.50,494.10,"2,745.00",0,A010010010200209448,494.10,"2,745.00",0
803,PATEPALO,20180317,-,-,-,"1,529.60", -   ,119.50,215.10,"1,195.00",0,A010010010200209449,215.10,"1,195.00",0
804,PATEPALO,20180317,-,-,-,"1,094.40", -   ,85.50,153.90,855.00,0,A010010010200209450,153.90,855.00,0
805,PATEPALO,20180317,-,-,-,"2,182.40", -   ,170.50,306.90,"1,705.00",0,A010010010200209451,306.90,"1,705.00",0
806,PATEPALO,20180317,-,-,-,"5,312.40", -   ,415.03,747.06,"4,150.31",0,A010010010200209452,747.06,"4,150.31",0
807,PATEPALO,20180317,-,-,-,"13,165.59", -   ,"1,028.56","1,851.41","10,285.62",0,A010010010200209454,"1,851.41","10,285.62",0
808,PATEPALO,20180317,-,-,-,"7,571.20", -   ,591.50,"1,064.70","5,915.00",0,A010010010200209455,"1,064.70","5,915.00",0
809,PATEPALO,20180317,-,-,-,"1,856.00", -   ,145.00,261.00,"1,450.00",0,A010010010200209456,261.00,"1,450.00",0
810,PATEPALO,20180317,-,-,-,"2,016.00", -   ,157.50,283.50,"1,575.00",0,A010010010200209458,283.50,"1,575.00",0
811,PATEPALO,20180317,-,-,-,"3,737.60", -   ,292.00,525.60,"2,920.00",0,A010010010200209459,525.60,"2,920.00",0
812,PATEPALO,20180317,-,-,-,"2,931.20", -   ,229.00,412.20,"2,290.00",0,A010010010200209461,412.20,"2,290.00",0
813,PATEPALO,20180317,-,-,-,"2,765.59", -   ,216.06,388.91,"2,160.62",0,A010010010200209462,388.91,"2,160.62",0
814,PATEPALO,20180317,-,-,-,"14,835.20", -   ,"1,159.00","2,086.20","11,590.00",0,A010010010200209463,"2,086.20","11,590.00",0
815,PATEPALO,20180318,-,-,-,"4,851.20", -   ,379.00,682.20,"3,790.00",0,A010010010200209471,682.20,"3,790.00",0
816,PATEPALO,20180318,-,-,-,"3,328.79", -   ,260.06,468.11,"2,600.62",0,A010010010200209473,468.11,"2,600.62",0
817,PATEPALO,20180318,-,-,-,"3,948.80", -   ,308.50,555.30,"3,085.00",0,A010010010200209474,555.30,"3,085.00",0
818,PATEPALO,20180318,-,-,-,"3,795.33", -   ,296.51,533.72,"2,965.10",0,A010010010200209475,533.72,"2,965.10",0
819,PATEPALO,20180318,-,-,-,"4,384.00", -   ,342.50,616.50,"3,425.00",0,A010010010200209476,616.50,"3,425.00",0
820,PATEPALO,20180318,-,-,-,"5,376.00", -   ,420.00,756.00,"4,200.00",0,A010010010200209485,756.00,"4,200.00",0
821,PATEPALO,20180318,-,-,-,640.00, -   ,50.00,90.00,500.00,0,A010010010200209493,90.00,500.00,0
822,PATEPALO,20180318,-,-,-,"2,969.60", -   ,232.00,417.60,"2,320.00",0,A010010010200209491,417.60,"2,320.00",0
823,PATEPALO,20180318,-,-,-,"3,500.80", -   ,273.50,492.30,"2,735.00",0,A010010010200209477,492.30,"2,735.00",0
824,PATEPALO,20180318,-,-,-,"6,809.60", -   ,532.00,957.60,"5,320.00",102316724,A010010010100029868,957.60,"5,320.00",0
825,PATEPALO,20180318,-,-,-,"6,809.60", -   ,532.00,957.60,"5,320.00",0,A010010010200209478,957.60,"5,320.00",0
826,PATEPALO,20180318,-,-,-,"3,801.60", -   ,297.00,534.60,"2,970.00",0,A010010010200209479,534.60,"2,970.00",0
827,PATEPALO,20180318,-,-,-,"2,432.79", -   ,190.06,342.11,"1,900.62",0,A010010010200209480,342.11,"1,900.62",0
828,PATEPALO,20180318,-,-,-,755.20, -   ,59.00,106.20,590.00,0,A010010010200209481,106.20,590.00,0
829,PATEPALO,20180318,-,-,-,755.20, -   ,59.00,106.20,590.00,0,A010010010200209492,106.20,590.00,0
830,PATEPALO,20180318,-,-,-,"10,451.99", -   ,816.56,"1,469.81","8,165.62",0,A010010010200209494,"1,469.81","8,165.62",0
831,PATEPALO,20180318,-,-,-,256.00, -   ,20.00,36.00,200.00,0,A010010010200209500,36.00,200.00,0
832,PATEPALO,20180318,-,-,-,256.00, -   ,20.00,36.00,200.00,0,A010010010200209500,36.00,200.00,0
833,PATEPALO,20180318,-,-,-,"1,210.00", -   ,94.53,170.16,945.31,0,A010010010200209499,170.16,945.31,0
834,PATEPALO,20180318,-,-,-,"3,116.16", -   ,243.45,438.21,"2,434.50",0,A010010010200209504,438.21,"2,434.50",0
835,PATEPALO,20180318,-,-,-,"2,892.80", -   ,226.00,406.80,"2,260.00",0,A010010010200209505,406.80,"2,260.00",0
836,PATEPALO,20180318,-,-,-,"2,739.99", -   ,214.06,385.31,"2,140.62",0,A010010010200209506,385.31,"2,140.62",0
837,PATEPALO,20180318,-,-,-,"1,338.00", -   ,104.53,188.16,"1,045.31",0,A010010010200209507,188.16,"1,045.31",0
838,PATEPALO,20180318,-,-,-,"1,068.80", -   ,83.50,150.30,835.00,0,A010010010200209508,150.30,835.00,0
839,PATEPALO,20180318,-,-,-,"6,438.40", -   ,503.00,905.40,"5,030.00",0,A010010010200209509,905.40,"5,030.00",0
840,PATEPALO,20180318,-,-,-,480.00, -   ,37.50,67.50,375.00,0,A010010010200209510,67.50,375.00,0
841,PATEPALO,20180318,-,-,-,"1,299.20", -   ,101.50,182.70,"1,015.00",0,A010010010200209511,182.70,"1,015.00",0
842,PATEPALO,20180318,-,-,-,819.20, -   ,64.00,115.20,640.00,0,A010010010200209587,115.20,640.00,0
843,PATEPALO,20180318,-,-,-,"3,559.19", -   ,278.06,500.51,"2,780.62",0,A010010010200209512,500.51,"2,780.62",0
844,PATEPALO,20180318,-,-,-,"3,040.00", -   ,237.50,427.50,"2,375.00",0,A010010010200209513,427.50,"2,375.00",0
845,PATEPALO,20180318,-,-,-,"4,691.20", -   ,366.50,659.70,"3,665.00",0,A010010010200209514,659.70,"3,665.00",0
846,PATEPALO,20180318,-,-,-,"14,809.60", -   ,"1,157.00","2,082.60","11,570.00",0,A010010010200209515,"2,082.60","11,570.00",0
847,PATEPALO,20180318,-,-,-,"16,179.20", -   ,"1,264.00","2,275.20","12,640.00",0,A010010010200209516,"2,275.20","12,640.00",0
848,PATEPALO,20180318,-,-,-,"8,665.60", -   ,677.00,"1,218.60","6,770.00",0,A010010010200209517,"1,218.60","6,770.00",0
849,PATEPALO,20180318,-,-,-,"3,475.20", -   ,271.50,488.70,"2,715.00",0,A010010010200209518,488.70,"2,715.00",0
850,PATEPALO,20180318,-,-,-,"10,611.20", -   ,829.00,"1,492.20","8,290.00",0,A010010010200209519,"1,492.20","8,290.00",0
851,PATEPALO,20180318,-,-,-,"3,353.60", -   ,262.00,471.60,"2,620.00",0,A010010010200209520,471.60,"2,620.00",0
852,PATEPALO,20180318,-,-,-,"2,131.20", -   ,166.50,299.70,"1,665.00",0,A010010010200209521,299.70,"1,665.00",0
853,PATEPALO,20180318,-,-,-,"4,365.20", -   ,341.03,613.86,"3,410.31",0,A010010010200209522,613.86,"3,410.31",0
854,PATEPALO,20180318,-,-,-,"12,525.32", -   ,978.54,"1,761.37","9,785.41",0,A010010010200209525,"1,761.37","9,785.41",0
855,PATEPALO,20180318,-,-,-,"1,779.20", -   ,139.00,250.20,"1,390.00",0,A010010010200209526,250.20,"1,390.00",0
856,PATEPALO,20180318,-,-,-,"16,286.49", -   ,"1,272.38","2,290.29","12,723.82",0,A010010010200209527,"2,290.29","12,723.82",0
857,PATEPALO,20180318,-,-,-,"3,552.00", -   ,277.50,499.50,"2,775.00",0,A010010010200209529,499.50,"2,775.00",0
858,PATEPALO,20180318,-,-,-,"4,109.59", -   ,321.06,577.91,"3,210.62",0,A010010010200209588,577.91,"3,210.62",0
859,PATEPALO,20180318,-,-,-,"7,513.60", -   ,587.00,"1,056.60","5,870.00",0,A010010010200209578,"1,056.60","5,870.00",0
860,PATEPALO,20180318,-,-,-,"4,710.40", -   ,368.00,662.40,"3,680.00",0,A010010010200209582,662.40,"3,680.00",0
861,PATEPALO,20180318,-,-,-,"4,710.40", -   ,368.00,662.40,"3,680.00",0,A010010010200209582,662.40,"3,680.00",0
862,PATEPALO,20180318,-,-,-,"3,590.40", -   ,280.50,504.90,"2,805.00",0,A010010010200209530,504.90,"2,805.00",0
863,PATEPALO,20180318,-,-,-,"4,742.40", -   ,370.50,666.90,"3,705.00",0,A010010010200209531,666.90,"3,705.00",0
864,PATEPALO,20180318,-,-,-,"13,523.20", -   ,"1,056.50","1,901.70","10,565.00",430124214,A010010010100029870,"1,901.70","10,565.00",0
865,PATEPALO,20180318,-,-,-,"3,731.99", -   ,291.56,524.81,"2,915.62",0,A010010010200209532,524.81,"2,915.62",0
866,PATEPALO,20180318,-,-,-,"5,766.40", -   ,450.50,810.90,"4,505.00",0,A010010010200209533,810.90,"4,505.00",0
867,PATEPALO,20180318,-,-,-,"5,691.92", -   ,444.68,800.43,"4,446.81",0,A010010010200209534,800.43,"4,446.81",0
868,PATEPALO,20180318,-,-,-,"6,016.79", -   ,470.06,846.11,"4,700.62",130492476,A010010010100029869,846.11,"4,700.62",0
869,PATEPALO,20180318,-,-,-,"3,212.80", -   ,251.00,451.80,"2,510.00",130732558,A010010010100029871,451.80,"2,510.00",0
870,PATEPALO,20180318,-,-,-,"1,670.40", -   ,130.50,234.90,"1,305.00",0,A010010010200209585,234.90,"1,305.00",0
871,PATEPALO,20180318,-,-,-,"3,065.60", -   ,239.50,431.10,"2,395.00",101552921,A010010010100029873,431.10,"2,395.00",0
872,PATEPALO,20180318,-,-,-,"4,806.40", -   ,375.50,675.90,"3,755.00",0,A010010010200209535,675.90,"3,755.00",0
873,PATEPALO,20180318,-,-,-,"10,617.60", -   ,829.50,"1,493.10","8,295.00",107519506,A010010010100029874,"1,493.10","8,295.00",0
874,PATEPALO,20180318,-,-,-,"1,446.40", -   ,113.00,203.40,"1,130.00",40224971859,A010010010100029876,203.40,"1,130.00",0
875,PATEPALO,20180318,-,-,-,"7,897.60", -   ,617.00,"1,110.60","6,170.00",0,A010010010200209580,"1,110.60","6,170.00",0
876,PATEPALO,20180318,-,-,-,"4,563.20", -   ,356.50,641.70,"3,565.00",0,A010010010200209586,641.70,"3,565.00",0
877,PATEPALO,20180318,-,-,-,"1,683.20", -   ,131.50,236.70,"1,315.00",0,A010010010200209589,236.70,"1,315.00",0
878,PATEPALO,20180318,-,-,-,"13,049.73", -   ,"1,019.51","1,835.12","10,195.10",800016461,A010010010100029872,"1,835.12","10,195.10",0
879,PATEPALO,20180318,-,-,-,556.80, -   ,43.50,78.30,435.00,0,A010010010200209579,78.30,435.00,0
880,PATEPALO,20180318,-,-,-,"2,105.60", -   ,164.50,296.10,"1,645.00",0,A010010010200209581,296.10,"1,645.00",0
881,PATEPALO,20180318,-,-,-,"2,080.40", -   ,162.53,292.56,"1,625.31",0,A010010010200209596,292.56,"1,625.31",0
882,PATEPALO,20180318,-,-,-,838.40, -   ,65.50,117.90,655.00,0,A010010010200209595,117.90,655.00,0
883,PATEPALO,20180318,-,-,-,"4,640.00", -   ,362.50,652.50,"3,625.00",0,A010010010200209590,652.50,"3,625.00",0
884,PATEPALO,20180318,-,-,-,"3,757.20", -   ,293.53,528.36,"2,935.31",0,A010010010200209594,528.36,"2,935.31",0
885,PATEPALO,20180318,-,-,-,825.60, -   ,64.50,116.10,645.00,0,A010010010200209593,116.10,645.00,0
886,PATEPALO,20180318,-,-,-,"2,675.20", -   ,209.00,376.20,"2,090.00",0,A010010010200209536,376.20,"2,090.00",0
887,PATEPALO,20180318,-,-,-,"1,498.39", -   ,117.06,210.71,"1,170.62",0,A010010010200209537,210.71,"1,170.62",0
888,PATEPALO,20180318,-,-,-,"14,675.60", -   ,"1,146.53","2,063.76","11,465.31",0,A010010010200209592,"2,063.76","11,465.31",0
889,PATEPALO,20180318,-,-,-,"3,713.71", -   ,290.13,522.24,"2,901.34",0,A010010010200209597,522.24,"2,901.34",0
890,PATEPALO,20180318,-,-,-,"3,705.60", -   ,289.50,521.10,"2,895.00",0,A010010010200209598,521.10,"2,895.00",0
891,PATEPALO,20180318,-,-,-,"5,350.40", -   ,418.00,752.40,"4,180.00",0,A010010010200209599,752.40,"4,180.00",0
892,PATEPALO,20180318,-,-,-,"6,636.80", -   ,518.50,933.30,"5,185.00",130211231,A010010010100029877,933.30,"5,185.00",0
893,PATEPALO,20180318,-,-,-,"6,636.80", -   ,518.50,933.30,"5,185.00",0,A010010010200209600,933.30,"5,185.00",0
894,PATEPALO,20180318,-,-,-,"4,646.40", -   ,363.00,653.40,"3,630.00",122015401,A010010010100029878,653.40,"3,630.00",0
895,PATEPALO,20180318,-,-,-,"2,016.00", -   ,157.50,283.50,"1,575.00",0,A010010010200209538,283.50,"1,575.00",0
896,PATEPALO,20180318,-,-,-,902.40, -   ,70.50,126.90,705.00,0,A010010010200209539,126.90,705.00,0
897,PATEPALO,20180318,-,-,-,"3,737.60", -   ,292.00,525.60,"2,920.00",0,A010010010200209540,525.60,"2,920.00",0
898,PATEPALO,20180318,-,-,-,"4,377.60", -   ,342.00,615.60,"3,420.00",0,A010010010200209541,615.60,"3,420.00",0
899,PATEPALO,20180318,-,-,-,"1,453.99", -   ,113.59,204.47,"1,135.93",0,A010010010200209542,204.47,"1,135.93",0
900,PATEPALO,20180318,-,-,-,"1,689.60", -   ,132.00,237.60,"1,320.00",0,A010010010200209543,237.60,"1,320.00",0
901,PATEPALO,20180318,-,-,-,"1,427.20", -   ,111.50,200.70,"1,115.00",0,A010010010200209544,200.70,"1,115.00",0
902,PATEPALO,20180318,-,-,-,"14,208.00", -   ,"1,110.00","1,998.00","11,100.00",0,A010010010200209545,"1,998.00","11,100.00",0
903,PATEPALO,20180318,-,-,-,"1,024.00", -   ,80.00,144.00,800.00,0,A010010010200209546,144.00,800.00,0
904,PATEPALO,20180318,-,-,-,"1,696.00", -   ,132.50,238.50,"1,325.00",0,A010010010200209547,238.50,"1,325.00",0
905,PATEPALO,20180318,-,-,-,"1,523.60", -   ,119.03,214.26,"1,190.31",0,A010010010200209548,214.26,"1,190.31",0
906,PATEPALO,20180318,-,-,-,812.80, -   ,63.50,114.30,635.00,0,A010010010200209549,114.30,635.00,0
907,PATEPALO,20180318,-,-,-,"1,376.00", -   ,107.50,193.50,"1,075.00",0,A010010010200209550,193.50,"1,075.00",0
908,PATEPALO,20180318,-,-,-,179.20, -   ,14.00,25.20,140.00,0,A010010010200209551,25.20,140.00,0
909,PATEPALO,20180318,-,-,-,"5,248.00", -   ,410.00,738.00,"4,100.00",0,A010010010200209552,738.00,"4,100.00",0
910,PATEPALO,20180318,-,-,-,"4,224.00", -   ,330.00,594.00,"3,300.00",0,A010010010200209553,594.00,"3,300.00",0
911,PATEPALO,20180318,-,-,-,"4,185.60", -   ,327.00,588.60,"3,270.00",0,A010010010200209554,588.60,"3,270.00",0
912,PATEPALO,20180318,-,-,-,"4,236.80", -   ,331.00,595.80,"3,310.00",0,A010010010200209555,595.80,"3,310.00",0
913,PATEPALO,20180318,-,-,-,"13,049.60", -   ,"1,019.50","1,835.10","10,195.00",0,A010010010200209556,"1,835.10","10,195.00",0
914,PATEPALO,20180318,-,-,-,"7,769.60", -   ,607.00,"1,092.60","6,070.00",101847379,A010010010100029879,"1,092.60","6,070.00",0
915,PATEPALO,20180318,-,-,-,"5,990.40", -   ,468.00,842.40,"4,680.00",0,A010010010200209557,842.40,"4,680.00",0
916,PATEPALO,20180318,-,-,-,"3,974.40", -   ,310.50,558.90,"3,105.00",0,A010010010200209559,558.90,"3,105.00",0
917,PATEPALO,20180318,-,-,-,"2,112.00", -   ,165.00,297.00,"1,650.00",0,A010010010200209524,297.00,"1,650.00",0
918,PATEPALO,20180318,-,-,-,"2,112.00", -   ,165.00,297.00,"1,650.00",0,A010010010200209560,297.00,"1,650.00",0
919,PATEPALO,20180318,-,-,-,"1,709.59", -   ,133.56,240.41,"1,335.62",0,A010010010200209561,240.41,"1,335.62",0
920,PATEPALO,20180318,-,-,-,"2,822.40", -   ,220.50,396.90,"2,205.00",0,A010010010200209562,396.90,"2,205.00",0
921,PATEPALO,20180318,-,-,-,"1,529.60", -   ,119.50,215.10,"1,195.00",0,A010010010200209563,215.10,"1,195.00",0
922,PATEPALO,20180318,-,-,-,"7,180.80", -   ,561.00,"1,009.80","5,610.00",0,A010010010200209564,"1,009.80","5,610.00",0
